48,41,Government,Assoc,Married,Blue-Collar,White,Male,40,0
49,29,Private,Assoc,Single,Professional,White,Male,43,0
50,25,Private,Some-college,Married,White-Collar,Other,Female,40,0
51,18,Private,HS-grad,Single,Service,White,Female,30,0
52,47,Private,Prof-school,Married,Professional,White,Female,60,1
53,50,Government,Bachelors,Divorced,White-Collar,White,Male,55,1
54,47,Self-Employed,HS-grad,Divorced,White-Collar,White,Male,60,0
55,43,Private,Some-college,Married,Service,White,Male,40,1
56,46,Private,School,Married,Blue-Collar,White,Male,40,0
57,35,Private,Assoc,Married,Service,White,Male,40,0
58,41,Private,HS-grad,Married,White-Collar,White,Male,48,0
59,30,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
60,30,Private,Bachelors,Married,Sales,White,Male,40,0
61,32,Other/Unknown,School,Married,Other/Unknown,White,Male,40,0
62,48,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
63,42,Private,Doctorate,Married,Professional,White,Male,45,1
64,29,Private,Some-college,Divorced,Service,White,Male,58,0
65,36,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
66,28,Private,Some-college,Divorced,White-Collar,White,Female,40,0
67,53,Private,HS-grad,Married,White-Collar,White,Female,40,1
68,49,Self-Employed,Some-college,Married,White-Collar,White,Male,50,1
69,25,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,40,0
70,19,Private,Some-college,Single,Professional,White,Male,32,0
71,31,Private,Bachelors,Separated,Sales,Other,Female,40,0
72,29,Self-Employed,Bachelors,Married,Sales,White,Male,70,1
73,23,Private,Some-college,Single,Blue-Collar,White,Male,40,0
74,79,Private,Some-college,Married,Professional,White,Male,20,0
75,27,Private,HS-grad,Single,Service,White,Male,40,0
76,40,Private,Assoc,Married,White-Collar,White,Male,40,0
77,67,Other/Unknown,School,Married,Other/Unknown,White,Male,2,0
78,18,Private,School,Single,Service,White,Female,22,0
79,31,Government,School,Married,Blue-Collar,White,Male,40,0
80,18,Private,HS-grad,Single,Sales,White,Male,30,0
81,52,Private,Bachelors,Married,Service,White,Male,40,0
82,46,Private,HS-grad,Married,Service,White,Female,40,0
83,59,Private,HS-grad,Married,Sales,White,Male,48,0
84,44,Private,HS-grad,Divorced,Blue-Collar,White,Female,40,1
85,53,Private,HS-grad,Divorced,Sales,White,Female,35,0
86,49,Government,HS-grad,Married,Service,White,Male,40,1
87,33,Private,Masters,Married,Professional,White,Male,50,0
88,30,Private,School,Single,Sales,White,Male,40,0
89,43,Government,Doctorate,Single,Professional,White,Female,50,1
90,57,Private,Assoc,Married,Professional,White,Male,40,0
91,37,Private,Some-college,Divorced,Blue-Collar,White,Female,40,0
92,28,Private,Some-college,Divorced,Blue-Collar,Other,Female,25,0
93,30,Private,HS-grad,Married,Sales,Other,Female,35,0
94,34,Government,Bachelors,Married,Service,White,Male,40,1
95,29,Government,Some-college,Single,Blue-Collar,White,Male,50,0
96,48,Self-Employed,Doctorate,Married,Professional,White,Male,60,1
97,37,Private,Some-college,Married,Sales,White,Male,48,1
98,48,Private,Assoc,Divorced,White-Collar,White,Female,40,0
99,32,Government,HS-grad,Single,Service,Other,Male,40,0
100,76,Private,Masters,Married,White-Collar,White,Male,40,1
101,44,Private,Bachelors,Married,White-Collar,White,Male,60,1
102,47,Self-Employed,Masters,Single,Professional,White,Female,50,0
103,20,Private,Some-college,Single,Service,White,Female,40,0
104,29,Private,HS-grad,Single,Blue-Collar,White,Male,40,0
105,32,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,40,1
106,17,Other/Unknown,School,Single,Other/Unknown,White,Female,32,0
107,30,Private,School,Single,Blue-Collar,White,Male,40,0
108,31,Government,HS-grad,Single,White-Collar,White,Female,40,0
109,42,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
110,24,Private,Bachelors,Single,Sales,White,Male,40,0
111,38,Private,Prof-school,Married,Professional,White,Male,40,1
112,56,Self-Employed,HS-grad,Married,Service,White,Male,50,1
113,28,Private,Some-college,Married,Sales,White,Female,25,0
114,36,Private,HS-grad,Single,Blue-Collar,White,Female,40,0
115,53,Private,School,Married,Blue-Collar,White,Male,50,0
116,56,Self-Employed,Some-college,Married,Sales,White,Male,50,0
117,49,Government,Assoc,Married,Blue-Collar,Other,Male,40,1
118,55,Private,Some-college,Married,Sales,White,Male,56,0
119,22,Private,HS-grad,Single,Blue-Collar,White,Male,41,0
120,21,Private,Some-college,Single,Service,White,Female,40,0
121,40,Private,Bachelors,Married,White-Collar,White,Male,60,0
122,30,Private,Bachelors,Single,White-Collar,Other,Male,40,0
123,29,Government,Bachelors,Married,Professional,White,Male,50,1
124,19,Private,Some-college,Single,Service,Other,Male,35,0
125,47,Private,Bachelors,Married,White-Collar,White,Female,40,1
126,20,Private,Some-college,Single,White-Collar,White,Female,28,0
127,31,Private,Assoc,Married,White-Collar,White,Male,40,1
128,35,Other/Unknown,HS-grad,Married,Other/Unknown,White,Male,40,0
129,39,Private,Some-college,Divorced,Blue-Collar,White,Male,40,0
130,28,Private,Assoc,Single,Sales,White,Female,60,0
131,24,Private,HS-grad,Single,Service,White,Female,40,0
132,38,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,35,0
133,37,Private,Bachelors,Married,Sales,White,Male,50,0
134,46,Private,Assoc,Divorced,Service,Other,Female,36,0
135,38,Government,Masters,Married,Professional,White,Male,40,1
136,43,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,60,0
137,27,Private,Assoc,Married,White-Collar,White,Female,35,0
138,20,Private,Some-college,Single,Sales,White,Male,20,0
139,49,Private,Some-college,Married,Blue-Collar,Other,Male,40,1
140,61,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,40,0
141,27,Private,Some-college,Single,Sales,White,Female,40,0
142,19,Private,Some-college,Single,Service,White,Male,30,0
143,45,Private,Assoc,Single,Professional,White,Female,40,1
144,70,Private,Some-college,Single,Service,White,Male,40,0
145,31,Private,HS-grad,Single,Blue-Collar,Other,Female,30,0
146,22,Private,Some-college,Married,Service,White,Male,24,0
147,36,Private,HS-grad,Widowed,Service,White,Female,24,0
148,64,Private,School,Married,Blue-Collar,White,Male,40,0
149,43,Other/Unknown,Some-college,Divorced,Other/Unknown,White,Female,40,0
150,47,Government,Some-college,Divorced,White-Collar,White,Female,38,0
151,34,Private,HS-grad,Single,White-Collar,White,Female,40,0
152,33,Private,Bachelors,Single,White-Collar,Other,Female,40,0
153,21,Private,HS-grad,Single,Blue-Collar,White,Male,35,0
154,52,Other/Unknown,HS-grad,Divorced,Other/Unknown,White,Male,45,1
155,48,Private,HS-grad,Married,Blue-Collar,White,Male,46,0
156,23,Private,Bachelors,Single,Blue-Collar,White,Male,40,0
157,71,Self-Employed,Some-college,Separated,Sales,Other,Male,2,0
158,29,Private,HS-grad,Divorced,Blue-Collar,White,Male,60,0
159,42,Private,Bachelors,Separated,Service,Other,Male,50,0
160,68,Other/Unknown,School,Divorced,Other/Unknown,White,Female,20,0
161,25,Private,HS-grad,Single,Service,White,Female,40,0
162,44,Self-Employed,Masters,Divorced,White-Collar,Other,Female,40,0
163,28,Private,HS-grad,Single,White-Collar,Other,Female,40,0
164,45,Self-Employed,Masters,Married,Sales,White,Male,40,1
165,36,Private,Some-college,Divorced,Service,White,Female,40,0
166,39,Government,Assoc,Single,White-Collar,White,Male,42,0
167,46,Government,Masters,Widowed,Service,White,Male,40,0
168,18,Private,School,Single,Blue-Collar,White,Male,16,0
169,66,Government,Assoc,Widowed,Professional,White,Female,20,0
170,27,Private,HS-grad,Single,Service,White,Male,40,0
171,28,Government,HS-grad,Married,Service,White,Male,40,0
172,51,Private,Some-college,Married,Sales,White,Male,40,1
173,27,Private,Bachelors,Single,Blue-Collar,White,Male,50,0
174,28,Government,Bachelors,Married,Professional,White,Male,40,1
175,27,Private,HS-grad,Married,Sales,White,Female,25,0
176,21,Private,HS-grad,Single,Blue-Collar,Other,Male,40,0
177,34,Private,HS-grad,Single,Blue-Collar,Other,Male,40,0
178,18,Private,HS-grad,Single,Service,White,Male,12,0
179,33,Private,Bachelors,Married,Professional,White,Male,65,0
180,44,Government,Some-college,Married,White-Collar,Other,Male,38,1
181,43,Private,Some-college,Divorced,White-Collar,White,Female,40,0
182,30,Private,Some-college,Single,Blue-Collar,Other,Male,45,0
183,40,Private,School,Married,Blue-Collar,White,Male,40,1
184,37,Government,Some-college,Married,White-Collar,White,Male,42,1
185,34,Private,HS-grad,Married,White-Collar,Other,Male,40,0
186,41,Self-Employed,Bachelors,Divorced,White-Collar,White,Female,40,0
187,53,Other/Unknown,Bachelors,Divorced,Other/Unknown,White,Female,50,0
188,31,Private,Masters,Married,Professional,White,Female,50,0
189,58,Government,Doctorate,Married,Professional,White,Male,1,1
190,38,Private,Some-college,Divorced,Blue-Collar,Other,Female,28,0
191,24,Private,Some-college,Married,Blue-Collar,White,Male,40,0
192,41,Government,Bachelors,Married,Blue-Collar,Other,Male,40,0
193,47,Private,Some-college,Married,Service,White,Male,45,0
194,41,Government,Bachelors,Married,Service,White,Male,24,0
195,23,Private,School,Married,Blue-Collar,White,Male,40,0
196,36,Private,Some-college,Divorced,Blue-Collar,White,Male,40,0
197,40,Government,Masters,Single,White-Collar,White,Female,55,1
198,35,Private,Masters,Married,Professional,White,Male,40,1
199,24,Self-Employed,HS-grad,Single,Sales,White,Male,40,0
200,26,Private,Masters,Single,Professional,White,Female,40,0
201,19,Other/Unknown,HS-grad,Single,Other/Unknown,White,Male,40,0
202,51,Private,Bachelors,Married,White-Collar,White,Male,50,1
203,42,Government,Some-college,Single,Professional,White,Female,40,0
204,37,Government,HS-grad,Divorced,White-Collar,White,Female,35,0
205,18,Private,School,Single,Sales,White,Female,40,0
206,36,Private,Bachelors,Married,Service,Other,Male,36,1
207,35,Private,HS-grad,Divorced,Blue-Collar,White,Male,60,0
208,58,Self-Employed,HS-grad,Married,Sales,White,Female,35,1
209,17,Private,School,Single,Sales,White,Female,12,0
210,44,Government,HS-grad,Married,Blue-Collar,Other,Male,40,0
211,37,Private,HS-grad,Married,Blue-Collar,White,Male,40,1
212,35,Private,Some-college,Single,Sales,Other,Female,40,0
213,60,Private,HS-grad,Married,Blue-Collar,Other,Male,40,0
214,54,Self-Employed,School,Married,Blue-Collar,White,Male,40,1
215,37,Private,Bachelors,Single,White-Collar,Other,Male,60,1
216,50,Private,Assoc,Divorced,Sales,White,Female,40,0
217,38,Private,Bachelors,Married,Sales,White,Male,50,0
218,45,Private,Bachelors,Married,Professional,White,Male,55,0
219,25,Private,School,Single,Blue-Collar,White,Male,40,0
220,31,Private,Some-college,Married,Blue-Collar,White,Male,40,0
221,64,Other/Unknown,School,Divorced,Other/Unknown,White,Male,40,0
222,90,Private,HS-grad,Single,Service,Other,Male,40,0
223,54,Private,HS-grad,Married,White-Collar,Other,Male,20,0
224,53,Government,School,Single,Blue-Collar,White,Female,35,0
225,18,Private,HS-grad,Single,Sales,White,Female,40,0
226,60,Other/Unknown,School,Divorced,Other/Unknown,Other,Female,10,0
227,66,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,50,0
228,75,Private,Assoc,Widowed,White-Collar,White,Female,20,0
229,65,Private,HS-grad,Divorced,White-Collar,White,Female,40,0
230,35,Private,School,Separated,Blue-Collar,Other,Male,40,0
231,41,Private,HS-grad,Divorced,Sales,Other,Female,38,0
232,25,Private,Some-college,Single,White-Collar,White,Male,42,0
233,33,Private,Some-college,Divorced,Blue-Collar,Other,Female,40,0
234,28,Private,Prof-school,Single,Professional,White,Male,55,1
235,59,Government,HS-grad,Married,Service,White,Male,40,0
236,40,Government,Some-college,Single,White-Collar,White,Female,38,0
237,41,Private,Bachelors,Married,White-Collar,White,Male,50,1
238,38,Government,Masters,Married,White-Collar,White,Male,70,1
239,23,Private,HS-grad,Single,Blue-Collar,White,Male,40,0
240,40,Private,Bachelors,Married,Professional,White,Male,40,1
241,41,Self-Employed,HS-grad,Married,Service,White,Female,20,0
242,24,Government,Assoc,Married,Service,White,Male,50,0
243,20,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,20,0
244,38,Private,Some-college,Divorced,Blue-Collar,White,Male,40,0
245,56,Private,HS-grad,Married,White-Collar,White,Male,35,0
246,58,Private,HS-grad,Married,White-Collar,White,Male,45,1
247,32,Private,HS-grad,Single,Service,White,Female,34,0
248,40,Private,Assoc,Married,Service,White,Male,60,1
249,45,Private,HS-grad,Married,White-Collar,White,Male,40,0
250,41,Private,Prof-school,Married,Professional,White,Female,40,1
251,42,Private,Bachelors,Married,White-Collar,Other,Female,40,0
252,59,Government,School,Widowed,Service,Other,Female,30,0
253,19,Government,Some-college,Single,White-Collar,White,Male,40,0
254,58,Private,Some-college,Single,Blue-Collar,White,Male,20,0
255,42,Self-Employed,HS-grad,Married,Blue-Collar,Other,Male,40,1
256,20,Private,HS-grad,Single,Service,White,Female,40,0
257,32,Private,HS-grad,Separated,Service,White,Female,30,0
258,45,Private,Assoc,Widowed,White-Collar,White,Female,45,0
259,50,Private,School,Divorced,Blue-Collar,White,Male,40,0
260,36,Private,Bachelors,Divorced,Professional,White,Female,40,0
261,45,Private,HS-grad,Married,Sales,White,Male,60,0
262,17,Private,School,Single,Service,White,Male,12,0
263,59,Private,Some-college,Married,Sales,White,Male,40,0
264,26,Private,School,Married,Blue-Collar,White,Male,40,0
265,37,Self-Employed,Some-college,Married,White-Collar,Other,Male,75,1
266,19,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,24,0
267,64,Private,HS-grad,Married,White-Collar,White,Male,40,1
268,33,Private,Bachelors,Single,Professional,White,Female,45,0
269,33,Private,HS-grad,Married,Blue-Collar,White,Female,40,1
270,61,Private,HS-grad,Married,White-Collar,White,Male,40,1
271,17,Private,School,Single,Service,White,Male,24,0
272,50,Self-Employed,Masters,Married,Blue-Collar,White,Male,98,0
273,27,Government,Masters,Single,Professional,White,Male,35,0
274,30,Private,HS-grad,Divorced,Professional,White,Female,40,0
275,43,Private,HS-grad,Married,Blue-Collar,Other,Male,40,0
276,44,Private,Some-college,Married,Blue-Collar,White,Male,40,1
277,35,Private,Some-college,Single,White-Collar,White,Female,40,0
278,25,Private,Some-college,Single,Service,White,Female,40,0
279,24,Private,Some-college,Married,Blue-Collar,White,Female,48,1
280,22,Private,Bachelors,Single,Professional,White,Female,15,0
281,42,Government,Some-college,Married,Blue-Collar,White,Male,40,1
282,34,Private,Assoc,Divorced,Sales,Other,Female,45,0
283,60,Private,Bachelors,Divorced,Professional,White,Female,42,0
284,21,Private,HS-grad,Single,Blue-Collar,White,Male,40,0
285,57,Government,Masters,Married,Sales,White,Male,40,1
286,41,Private,Prof-school,Married,Professional,White,Male,60,1
287,50,Private,Some-college,Divorced,Service,White,Male,45,0
288,25,Private,Bachelors,Single,White-Collar,White,Female,40,0
289,50,Private,School,Married,Blue-Collar,White,Male,40,0
290,36,Private,Bachelors,Married,Professional,White,Male,45,0
291,31,Private,HS-grad,Divorced,Professional,White,Female,40,0
292,29,Government,Bachelors,Single,Service,White,Male,56,0
293,21,Private,Some-college,Single,Sales,White,Male,45,0
294,27,Private,Bachelors,Single,Service,Other,Female,40,0
295,65,Private,HS-grad,Married,Blue-Collar,White,Male,16,0
296,37,Self-Employed,Bachelors,Divorced,Sales,White,Female,60,0
297,39,Other/Unknown,Masters,Married,Other/Unknown,Other,Female,40,0
298,24,Private,HS-grad,Single,Blue-Collar,White,Male,40,0
299,38,Private,HS-grad,Divorced,Sales,White,Male,80,0
300,48,Private,Bachelors,Married,White-Collar,White,Male,40,1
301,21,Private,Some-college,Single,Service,Other,Female,25,0
302,31,Private,HS-grad,Married,Blue-Collar,White,Male,45,1
303,55,Private,HS-grad,Married,Sales,White,Male,40,1
304,24,Private,Some-college,Married,White-Collar,Other,Female,40,0
305,43,Private,HS-grad,Divorced,White-Collar,White,Female,40,0
306,26,Private,Assoc,Single,Service,White,Male,45,0
307,46,Private,Assoc,Single,Professional,White,Female,33,0
308,35,Private,Assoc,Married,White-Collar,White,Male,40,1
309,41,Self-Employed,Some-college,Married,Blue-Collar,White,Male,54,1
310,26,Private,Bachelors,Single,Sales,White,Male,40,0
311,34,Private,Masters,Married,White-Collar,Other,Male,35,1
312,19,Other/Unknown,Some-college,Single,Other/Unknown,Other,Female,25,0
313,36,Self-Employed,Bachelors,Divorced,Professional,Other,Female,40,1
314,22,Private,Some-college,Single,Sales,White,Male,15,0
315,24,Private,Some-college,Single,Blue-Collar,White,Male,40,0
316,77,Self-Employed,Some-college,Married,Sales,White,Male,40,0
317,22,Private,School,Married,Blue-Collar,White,Female,40,0
318,29,Private,Some-college,Single,Service,White,Female,40,0
319,62,Private,HS-grad,Widowed,Service,White,Female,24,0
320,39,Self-Employed,HS-grad,Married,White-Collar,White,Male,40,0
321,43,Private,Some-college,Married,Blue-Collar,White,Male,50,0
322,35,Private,HS-grad,Divorced,Blue-Collar,White,Male,45,0
323,29,Private,School,Single,White-Collar,White,Female,40,0
324,76,Self-Employed,Masters,Married,Blue-Collar,White,Male,10,0
325,63,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,45,0
326,23,Other/Unknown,Assoc,Single,Other/Unknown,Other,Female,15,0
327,43,Private,Some-college,Married,Professional,White,Female,50,1
328,58,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,40,0
329,66,Private,HS-grad,Single,Blue-Collar,White,Male,55,0
330,41,Private,Some-college,Single,Blue-Collar,Other,Male,45,0
331,26,Private,Bachelors,Single,White-Collar,White,Male,40,0
332,47,Private,Assoc,Single,Service,White,Male,40,0
333,55,Government,School,Married,White-Collar,White,Male,40,0
334,53,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
335,17,Private,School,Single,Service,White,Male,48,0
336,30,Private,HS-grad,Single,Blue-Collar,White,Male,40,0
337,49,Private,Masters,Single,Professional,White,Male,60,0
338,19,Private,HS-grad,Single,Sales,Other,Male,30,0
339,45,Private,HS-grad,Married,Service,Other,Male,40,0
340,26,Private,Assoc,Single,Sales,White,Male,40,0
341,38,Private,Assoc,Married,Blue-Collar,White,Male,40,1
342,36,Government,HS-grad,Married,Service,White,Male,40,1
343,33,Private,HS-grad,Single,Blue-Collar,White,Male,20,0
344,22,Government,Some-college,Single,Service,Other,Female,40,0
345,43,Self-Employed,Bachelors,Single,Sales,White,Male,42,0
346,67,Other/Unknown,School,Married,Other/Unknown,White,Male,8,0
347,30,Other/Unknown,Assoc,Divorced,Other/Unknown,White,Female,40,0
348,56,Private,Assoc,Married,Service,White,Male,25,0
349,31,Private,Bachelors,Single,Professional,White,Male,25,0
350,33,Private,Bachelors,Married,White-Collar,White,Male,40,1
351,26,Private,HS-grad,Married,Service,White,Male,40,0
352,33,Private,Bachelors,Married,White-Collar,White,Male,40,1
353,46,Government,School,Married,Blue-Collar,White,Male,30,0
354,59,Other/Unknown,Bachelors,Married,Other/Unknown,White,Male,40,1
355,38,Government,HS-grad,Married,White-Collar,White,Male,40,1
356,65,Private,School,Widowed,Service,Other,Male,40,0
357,40,Private,Assoc,Married,Service,White,Male,40,1
358,42,Private,HS-grad,Married,White-Collar,White,Female,35,0
359,26,Self-Employed,School,Married,Blue-Collar,White,Male,40,0
360,36,Private,School,Married,Service,White,Female,24,0
361,62,Private,Masters,Married,Professional,White,Male,40,1
362,43,Private,Bachelors,Married,Blue-Collar,White,Male,45,0
363,43,Private,Bachelors,Divorced,White-Collar,White,Male,45,1
364,22,Private,HS-grad,Married,Sales,White,Male,55,0
365,28,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
366,56,Self-Employed,Some-college,Married,Sales,White,Male,45,0
367,22,Private,Assoc,Single,Sales,White,Female,15,0
368,57,Private,Bachelors,Divorced,White-Collar,White,Female,45,1
369,39,Private,HS-grad,Divorced,Sales,White,Female,40,0
370,26,Government,Some-college,Single,White-Collar,White,Female,15,0
371,17,Private,School,Single,Service,White,Male,10,0
372,40,Government,Assoc,Married,Blue-Collar,White,Male,38,1
373,45,Private,HS-grad,Married,Blue-Collar,Other,Male,40,0
374,44,Private,HS-grad,Single,Blue-Collar,Other,Male,40,0
375,20,Government,Some-college,Single,White-Collar,White,Female,10,0
376,33,Private,HS-grad,Married,Blue-Collar,White,Female,40,0
377,23,Private,Some-college,Single,Sales,White,Male,40,0
378,46,Self-Employed,Masters,Divorced,White-Collar,White,Male,30,0
379,38,Private,HS-grad,Married,Sales,White,Male,50,0
380,54,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,0
381,46,Private,School,Divorced,Blue-Collar,White,Female,45,0
382,25,Private,Some-college,Married,Blue-Collar,White,Male,40,0
383,46,Private,Some-college,Divorced,Sales,White,Female,40,0
384,36,Government,Some-college,Married,Blue-Collar,White,Female,40,0
385,23,Private,HS-grad,Single,Service,White,Female,25,0
386,29,Private,HS-grad,Separated,Blue-Collar,White,Male,40,0
387,44,Private,Some-college,Married,White-Collar,White,Female,6,1
388,19,Private,Some-college,Single,White-Collar,White,Female,16,0
389,19,Private,HS-grad,Single,Service,White,Female,40,0
390,35,Private,HS-grad,Married,Service,White,Female,40,1
391,27,Private,Bachelors,Single,Blue-Collar,White,Male,50,0
392,46,Self-Employed,Assoc,Separated,Blue-Collar,White,Male,40,0
393,34,Government,Bachelors,Married,White-Collar,White,Male,45,1
394,34,Private,HS-grad,Single,Service,White,Female,35,0
395,44,Private,Some-college,Married,Service,White,Male,40,0
396,45,Private,Some-college,Divorced,Blue-Collar,White,Female,40,0
397,20,Other/Unknown,HS-grad,Single,Other/Unknown,White,Female,35,0
398,25,Private,Bachelors,Married,White-Collar,White,Male,55,1
399,52,Self-Employed,Bachelors,Married,White-Collar,White,Male,50,1
400,20,Private,Some-college,Single,Blue-Collar,White,Male,40,0
401,28,Private,Some-college,Single,Service,White,Female,40,0
402,50,Government,Bachelors,Married,Service,White,Male,40,1
403,34,Private,Assoc,Divorced,Service,White,Female,64,0
404,28,Private,School,Married,Blue-Collar,Other,Male,40,0
405,41,Private,Masters,Married,White-Collar,White,Male,65,1
406,28,Private,HS-grad,Married,White-Collar,White,Male,40,0
407,46,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,25,0
408,28,Other/Unknown,Some-college,Married,Other/Unknown,White,Female,40,1
409,32,Private,Some-college,Married,White-Collar,White,Male,50,0
410,41,Government,Some-college,Divorced,Service,Other,Female,24,0
411,24,Private,HS-grad,Single,Blue-Collar,Other,Female,40,0
412,33,Private,Some-college,Divorced,White-Collar,White,Female,40,0
413,46,Private,Doctorate,Married,White-Collar,White,Male,60,1
414,31,Government,Some-college,Married,Blue-Collar,White,Male,40,0
415,35,Private,School,Divorced,Blue-Collar,White,Male,50,1
416,52,Private,School,Married,Blue-Collar,White,Male,40,0
417,30,Private,School,Single,Service,White,Female,19,0
418,34,Government,School,Separated,Blue-Collar,Other,Male,40,0
419,34,Government,HS-grad,Divorced,Blue-Collar,White,Female,40,0
420,20,Private,Some-college,Married,Sales,White,Male,30,0
421,17,Private,School,Single,Blue-Collar,White,Male,18,0
422,32,Government,Bachelors,Married,White-Collar,White,Female,40,1
423,29,Private,HS-grad,Divorced,Blue-Collar,White,Male,40,0
424,33,Private,School,Single,Blue-Collar,White,Female,35,0
425,25,Private,HS-grad,Married,Blue-Collar,White,Male,60,0
426,36,Government,Masters,Single,Professional,White,Male,40,0
427,23,Private,HS-grad,Single,Blue-Collar,White,Male,72,0
428,63,Self-Employed,HS-grad,Married,White-Collar,White,Male,40,1
429,47,Government,Masters,Married,Professional,White,Male,40,0
430,80,Other/Unknown,HS-grad,Widowed,Other/Unknown,White,Male,24,0
431,17,Other/Unknown,School,Single,Other/Unknown,White,Male,40,0
432,40,Self-Employed,Bachelors,Married,Professional,White,Female,40,0
433,30,Private,Assoc,Married,Service,White,Female,25,1
434,27,Private,Some-college,Single,Blue-Collar,Other,Male,40,0
435,33,Private,Masters,Married,Professional,White,Male,50,1
436,34,Government,HS-grad,Single,Blue-Collar,Other,Male,60,0
437,34,Government,Some-college,Single,Service,White,Female,40,0
438,23,Private,Some-college,Married,White-Collar,White,Male,40,0
439,42,Government,Some-college,Married,White-Collar,White,Female,40,0
440,29,Private,Bachelors,Single,Professional,White,Male,40,0
441,45,Private,HS-grad,Divorced,White-Collar,White,Female,28,0
442,24,Government,HS-grad,Single,Other/Unknown,White,Male,40,0
443,44,Private,Some-college,Married,Professional,White,Male,40,1
444,27,Private,School,Single,Blue-Collar,White,Male,40,0
445,20,Private,Some-college,Single,Sales,White,Male,35,0
446,44,Private,HS-grad,Widowed,White-Collar,Other,Female,40,0
447,51,Private,HS-grad,Married,Blue-Collar,Other,Male,40,0
448,20,Private,HS-grad,Married,Blue-Collar,White,Male,40,0
449,17,Other/Unknown,School,Single,Other/Unknown,White,Female,5,0
450,19,Private,HS-grad,Single,Blue-Collar,Other,Female,40,0
