2,52.0,Self-Employed,HS-grad,Widowed,White-Collar,Other,Male,43.0,0.3
3,52.0,Other/Unknown,HS-grad,Divorced,White-Collar,White,Male,58.0,0.331
4,80.0,Self-Employed,School,Single,White-Collar,White,Male,39.0,0.139
0,46.0,Private,Masters,Married,Professional,White,Female,32.0,0.866
1,18.0,Private,Prof-school,Married,Professional,White,Female,50.0,0.732
2,31.0,Self-Employed,Masters,Single,White-Collar,White,Female,55.0,0.595
3,75.0,Private,Doctorate,Single,Professional,White,Female,50.0,0.637
4,33.0,Private,Masters,Single,Professional,White,Female,72.0,0.542
0,33.0,Private,School,Divorced,White-Collar,White,Male,20.0,0.031
1,17.0,Private,Bachelors,Married,Service,White,Male,40.0,0.269
2,30.0,Private,Bachelors,Single,White-Collar,White,Male,56.0,0.267
3,68.0,Private,School,Separated,White-Collar,White,Male,41.0,0.181
4,42.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,40.0,0.155
0,24.0,Private,School,Divorced,White-Collar,Other,Male,57.0,0.026
1,17.0,Private,Some-college,Married,Other/Unknown,Other,Male,79.0,0.254
2,29.0,Other/Unknown,Some-college,Single,White-Collar,Other,Male,73.0,0.118
3,17.0,Private,Some-college,Separated,White-Collar,Other,Male,90.0,0.104
4,56.0,Private,School,Widowed,Blue-Collar,Other,Male,80.0,0.198
0,32.0,Government,HS-grad,Married,Professional,Other,Male,16.0,0.278
1,62.0,Government,Bachelors,Separated,Professional,Other,Male,40.0,0.419
2,30.0,Other/Unknown,Bachelors,Divorced,Blue-Collar,Other,Male,40.0,0.07
3,17.0,Government,Bachelors,Married,Professional,Other,Male,36.0,0.273
4,17.0,Government,School,Single,Professional,Other,Male,55.0,0.008
0,73.0,Private,Doctorate,Single,White-Collar,White,Male,30.0,0.694
1,44.0,Private,Bachelors,Married,White-Collar,White,Female,9.0,0.712
2,28.0,Self-Employed,Bachelors,Married,White-Collar,White,Female,33.0,0.776
3,37.0,Private,Masters,Married,Professional,White,Female,30.0,0.859
4,40.0,Private,Bachelors,Married,White-Collar,White,Female,60.0,0.893
0,51.0,Private,Prof-school,Married,Sales,Other,Male,36.0,0.873
1,31.0,Private,Doctorate,Married,Professional,Other,Male,50.0,0.876
2,65.0,Private,Assoc,Married,White-Collar,White,Male,53.0,0.833
3,36.0,Self-Employed,Doctorate,Single,Sales,Other,Female,59.0,0.583
4,49.0,Private,Assoc,Married,Sales,Other,Male,76.0,0.837
0,31.0,Private,Assoc,Single,Blue-Collar,Other,Male,15.0,0.026
1,28.0,Private,Assoc,Widowed,Service,Other,Male,40.0,0.147
2,18.0,Private,HS-grad,Married,Blue-Collar,Other,Male,52.0,0.086
3,40.0,Other/Unknown,Assoc,Separated,Blue-Collar,White,Male,39.0,0.171
4,73.0,Private,School,Married,Blue-Collar,Other,Male,40.0,0.256
0,90.0,Private,Masters,Married,Blue-Collar,Other,Male,47.0,0.806
1,33.0,Private,Doctorate,Married,Sales,Other,Male,31.0,0.768
2,47.0,Private,Bachelors,Married,White-Collar,White,Female,41.0,0.842
3,35.0,Self-Employed,Prof-school,Married,Blue-Collar,Other,Male,46.0,0.803
4,47.0,Private,Masters,Married,Blue-Collar,Other,Male,66.0,0.859
0,69.0,Self-Employed,Masters,Single,White-Collar,White,Male,34.0,0.583
1,41.0,Self-Employed,Doctorate,Married,White-Collar,White,Male,29.0,0.889
2,21.0,Self-Employed,Prof-school,Married,Professional,White,Female,35.0,0.842
3,43.0,Government,Doctorate,Married,Blue-Collar,White,Male,41.0,0.827
4,39.0,Self-Employed,Masters,Married,Blue-Collar,White,Male,59.0,0.822
0,41.0,Private,HS-grad,Married,White-Collar,White,Male,24.0,0.565
1,26.0,Private,Doctorate,Married,Sales,White,Female,40.0,0.807
2,83.0,Private,Masters,Single,White-Collar,White,Male,37.0,0.654
3,31.0,Self-Employed,Prof-school,Married,Blue-Collar,White,Male,39.0,0.793
4,49.0,Private,Doctorate,Married,Blue-Collar,White,Male,60.0,0.895
0,38.0,Private,Doctorate,Married,Sales,White,Male,32.0,0.878
1,84.0,Private,Bachelors,Married,Sales,White,Female,51.0,0.831
2,54.0,Private,Doctorate,Married,Sales,Other,Male,49.0,0.909
3,32.0,Self-Employed,Masters,Married,White-Collar,White,Male,50.0,0.901
4,61.0,Private,Prof-school,Married,Sales,White,Male,78.0,0.955
0,43.0,Self-Employed,Masters,Divorced,White-Collar,White,Female,14.0,0.354
1,21.0,Self-Employed,Masters,Single,White-Collar,Other,Female,45.0,0.217
2,43.0,Other/Unknown,Masters,Divorced,Blue-Collar,White,Female,46.0,0.25
3,47.0,Self-Employed,HS-grad,Divorced,White-Collar,White,Female,38.0,0.161
4,85.0,Self-Employed,School,Divorced,White-Collar,White,Female,49.0,0.127
0,25.0,Private,School,Married,Professional,White,Male,35.0,0.125
1,17.0,Private,Doctorate,Widowed,Other/Unknown,White,Male,51.0,0.23
2,17.0,Private,HS-grad,Single,Professional,White,Male,72.0,0.047
3,71.0,Private,School,Separated,Professional,White,Male,60.0,0.219
4,40.0,Other/Unknown,School,Single,Blue-Collar,Other,Male,61.0,0.035
0,54.0,Private,Prof-school,Separated,White-Collar,White,Male,16.0,0.616
1,90.0,Private,Doctorate,Married,Sales,Other,Female,19.0,0.848
2,34.0,Government,Doctorate,Married,Service,Other,Female,20.0,0.783
3,60.0,Private,Prof-school,Married,Service,Other,Female,27.0,0.825
4,54.0,Private,Doctorate,Married,Service,Other,Female,53.0,0.902
0,46.0,Government,Masters,Married,White-Collar,White,Female,43.0,0.904
1,46.0,Government,Doctorate,Married,Sales,Other,Male,41.0,0.879
2,39.0,Self-Employed,Doctorate,Married,Blue-Collar,Other,Male,29.0,0.743
3,90.0,Government,Prof-school,Married,Blue-Collar,Other,Male,40.0,0.81
4,49.0,Government,Masters,Married,Blue-Collar,Other,Male,63.0,0.835
0,43.0,Private,Prof-school,Married,White-Collar,White,Male,26.0,0.898
1,33.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Female,40.0,0.818
2,43.0,Private,Masters,Married,Blue-Collar,Other,Male,40.0,0.765
3,76.0,Private,Bachelors,Married,Professional,White,Male,40.0,0.803
4,43.0,Private,Doctorate,Married,Blue-Collar,White,Male,62.0,0.898
0,45.0,Private,Masters,Married,White-Collar,White,Male,40.0,0.9
1,59.0,Private,Doctorate,Married,Service,White,Female,24.0,0.839
2,84.0,Government,Doctorate,Married,Service,White,Female,44.0,0.886
3,59.0,Private,Prof-school,Divorced,Professional,White,Female,41.0,0.522
4,57.0,Private,HS-grad,Married,Service,White,Female,64.0,0.665
0,17.0,Government,Bachelors,Married,Service,White,Male,42.0,0.292
1,56.0,Other/Unknown,Bachelors,Separated,Service,White,Male,39.0,0.287
2,56.0,Government,HS-grad,Single,Service,White,Female,41.0,0.107
3,56.0,Government,School,Divorced,Service,White,Male,58.0,0.139
4,58.0,Government,School,Married,Blue-Collar,Other,Male,34.0,0.206
0,65.0,Private,Prof-school,Single,White-Collar,White,Male,43.0,0.743
1,24.0,Self-Employed,Doctorate,Married,Professional,White,Male,46.0,0.894
2,38.0,Private,Masters,Married,Blue-Collar,White,Female,40.0,0.796
3,42.0,Self-Employed,Prof-school,Married,Blue-Collar,White,Male,29.0,0.755
4,57.0,Private,Doctorate,Married,Blue-Collar,White,Male,59.0,0.894
0,17.0,Other/Unknown,Some-college,Married,Other/Unknown,Other,Male,37.0,0.065
1,18.0,Other/Unknown,Some-college,Separated,Other/Unknown,Other,Male,71.0,0.029
2,54.0,Self-Employed,HS-grad,Widowed,Other/Unknown,Other,Male,58.0,0.257
3,54.0,Other/Unknown,Some-college,Divorced,Other/Unknown,White,Male,60.0,0.35
4,70.0,Other/Unknown,School,Married,Blue-Collar,Other,Male,62.0,0.287
0,29.0,Private,HS-grad,Divorced,White-Collar,White,Male,58.0,0.154
1,25.0,Private,HS-grad,Single,Service,White,Male,81.0,0.097
2,30.0,Private,HS-grad,Divorced,Other/Unknown,Other,Male,79.0,0.141
3,17.0,Private,HS-grad,Divorced,White-Collar,White,Male,99.0,0.141
4,46.0,Other/Unknown,School,Divorced,White-Collar,White,Male,82.0,0.292
0,49.0,Private,Doctorate,Married,Blue-Collar,White,Male,23.0,0.779
1,35.0,Government,Prof-school,Married,Blue-Collar,White,Female,40.0,0.825
2,78.0,Private,Masters,Married,Blue-Collar,Other,Male,40.0,0.775
3,48.0,Private,HS-grad,Married,Professional,White,Male,44.0,0.629
4,49.0,Private,Doctorate,Married,Blue-Collar,White,Male,70.0,0.915
0,67.0,Government,Doctorate,Single,White-Collar,White,Male,52.0,0.772
1,34.0,Government,Doctorate,Married,Service,White,Male,51.0,0.887
2,33.0,Self-Employed,Assoc,Married,Professional,White,Female,51.0,0.76
3,52.0,Private,Prof-school,Single,Service,White,Male,54.0,0.66
4,27.0,Government,Assoc,Married,Service,White,Male,77.0,0.725
0,45.0,Private,Masters,Married,Sales,Other,Male,30.0,0.812
1,27.0,Private,Doctorate,Married,Professional,Other,Female,51.0,0.879
2,61.0,Private,Some-college,Married,White-Collar,White,Male,43.0,0.795
3,36.0,Self-Employed,Some-college,Married,Sales,Other,Male,49.0,0.679
4,59.0,Private,Prof-school,Single,Sales,Other,Male,56.0,0.703
0,30.0,Private,Bachelors,Divorced,White-Collar,White,Male,20.0,0.155
1,39.0,Private,Some-college,Single,White-Collar,White,Male,39.0,0.214
2,19.0,Private,Bachelors,Divorced,White-Collar,Other,Male,49.0,0.088
3,45.0,Other/Unknown,Bachelors,Divorced,Blue-Collar,White,Male,41.0,0.249
4,86.0,Private,School,Divorced,White-Collar,White,Male,40.0,0.189
0,26.0,Government,Some-college,Married,White-Collar,White,Male,15.0,0.25
1,21.0,Private,Some-college,Separated,Other/Unknown,White,Male,36.0,0.027
2,32.0,Government,School,Married,White-Collar,Other,Male,41.0,0.228
3,17.0,Government,Some-college,Single,White-Collar,White,Male,44.0,0.028
4,17.0,Other/Unknown,Some-college,Divorced,White-Collar,White,Male,61.0,0.047
0,59.0,Government,Some-college,Married,White-Collar,White,Female,14.0,0.651
1,53.0,Government,Prof-school,Married,Service,Other,Male,13.0,0.734
2,30.0,Self-Employed,Doctorate,Married,Professional,Other,Male,15.0,0.802
3,37.0,Government,Masters,Married,Service,White,Male,24.0,0.742
4,50.0,Government,Prof-school,Married,Service,Other,Male,43.0,0.849
0,87.0,Private,Masters,Single,White-Collar,White,Male,41.0,0.677
1,43.0,Government,Doctorate,Married,Blue-Collar,White,Female,40.0,0.835
2,79.0,Private,Prof-school,Married,Blue-Collar,Other,Male,43.0,0.835
3,47.0,Private,Bachelors,Married,Professional,White,Male,39.0,0.791
4,48.0,Private,Doctorate,Single,White-Collar,White,Male,61.0,0.82
0,70.0,Private,Masters,Single,Professional,White,Male,39.0,0.609
1,45.0,Private,Doctorate,Married,Blue-Collar,White,Male,24.0,0.782
2,49.0,Private,Some-college,Married,White-Collar,White,Female,40.0,0.793
3,32.0,Self-Employed,Prof-school,Married,Blue-Collar,White,Male,39.0,0.793
4,49.0,Private,Doctorate,Married,Blue-Collar,White,Male,68.0,0.912
0,41.0,Private,Prof-school,Married,White-Collar,White,Female,8.0,0.86
1,34.0,Private,Doctorate,Married,Professional,White,Female,24.0,0.883
2,90.0,Private,HS-grad,Married,White-Collar,White,Female,26.0,0.615
3,24.0,Self-Employed,Masters,Married,White-Collar,White,Female,33.0,0.86
4,46.0,Private,HS-grad,Married,White-Collar,White,Female,58.0,0.761
0,53.0,Private,Prof-school,Married,Sales,White,Male,20.0,0.84
1,21.0,Self-Employed,Doctorate,Married,Sales,White,Male,38.0,0.76
2,48.0,Private,Some-college,Married,White-Collar,White,Female,40.0,0.793
3,90.0,Private,Some-college,Married,Sales,White,Male,36.0,0.701
4,37.0,Private,Some-college,Married,Sales,White,Male,60.0,0.735
0,17.0,Self-Employed,Assoc,Married,Professional,White,Male,29.0,0.381
1,48.0,Self-Employed,Assoc,Separated,Service,White,Male,40.0,0.258
2,48.0,Other/Unknown,HS-grad,Single,Professional,White,Female,40.0,0.108
3,48.0,Self-Employed,School,Divorced,Professional,White,Male,57.0,0.176
4,60.0,Self-Employed,School,Married,Blue-Collar,Other,Male,38.0,0.206
0,89.0,Private,Masters,Married,Blue-Collar,White,Male,46.0,0.819
1,44.0,Private,Prof-school,Married,Professional,White,Male,27.0,0.878
2,42.0,Private,Bachelors,Married,White-Collar,White,Female,43.0,0.848
3,36.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Male,44.0,0.822
4,35.0,Private,Prof-school,Married,Blue-Collar,White,Male,65.0,0.884
0,17.0,Self-Employed,Bachelors,Married,Professional,White,Male,25.0,0.429
1,53.0,Self-Employed,Bachelors,Separated,Service,White,Male,35.0,0.298
2,45.0,Self-Employed,HS-grad,Widowed,Professional,White,Male,40.0,0.261
3,53.0,Other/Unknown,School,Divorced,Professional,White,Male,50.0,0.135
4,71.0,Self-Employed,School,Married,Blue-Collar,Other,Male,40.0,0.217
0,24.0,Private,Bachelors,Married,Service,White,Male,26.0,0.345
1,26.0,Government,Bachelors,Separated,Other/Unknown,White,Male,46.0,0.13
2,17.0,Other/Unknown,HS-grad,Married,Service,Other,Male,48.0,0.081
3,17.0,Private,Bachelors,Divorced,Service,White,Male,52.0,0.072
4,17.0,Private,School,Married,Service,White,Male,68.0,0.098
0,50.0,Private,Masters,Married,White-Collar,White,Male,28.0,0.872
1,23.0,Self-Employed,Prof-school,Married,White-Collar,White,Female,40.0,0.886
2,80.0,Government,Masters,Married,White-Collar,White,Female,39.0,0.9
3,48.0,Private,Doctorate,Separated,Professional,White,Male,41.0,0.71
4,49.0,Private,HS-grad,Married,White-Collar,White,Female,67.0,0.799
0,69.0,Private,Prof-school,Single,White-Collar,White,Male,35.0,0.706
1,55.0,Private,Doctorate,Married,Blue-Collar,White,Male,22.0,0.776
2,28.0,Private,Masters,Married,Professional,White,Female,35.0,0.823
3,33.0,Self-Employed,Prof-school,Married,Blue-Collar,White,Male,39.0,0.794
4,39.0,Private,Doctorate,Married,Blue-Collar,White,Male,59.0,0.891
0,17.0,Government,Bachelors,Married,Professional,Other,Male,41.0,0.304
1,58.0,Other/Unknown,Bachelors,Separated,Service,Other,Male,39.0,0.265
2,57.0,Government,HS-grad,Single,Professional,Other,Male,53.0,0.265
3,57.0,Government,School,Divorced,Professional,White,Male,40.0,0.137
4,81.0,Government,School,Married,Blue-Collar,Other,Male,34.0,0.212
0,55.0,Private,Doctorate,Married,White-Collar,White,Male,19.0,0.889
1,40.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Female,37.0,0.809
2,85.0,Private,Masters,Married,Blue-Collar,Other,Male,38.0,0.769
3,53.0,Private,HS-grad,Married,Professional,White,Male,40.0,0.608
4,54.0,Private,Doctorate,Married,Blue-Collar,White,Male,64.0,0.904
0,44.0,Private,Masters,Married,White-Collar,White,Male,22.0,0.854
1,17.0,Self-Employed,Masters,Married,White-Collar,White,Female,39.0,0.772
2,80.0,Government,Masters,Divorced,White-Collar,White,Male,40.0,0.672
3,44.0,Private,Doctorate,Divorced,Professional,White,Female,40.0,0.564
4,44.0,Private,Masters,Divorced,White-Collar,White,Female,61.0,0.601
0,18.0,Government,Assoc,Married,Blue-Collar,White,Male,19.0,0.093
1,19.0,Private,Assoc,Single,Other/Unknown,White,Male,41.0,0.028
2,17.0,Government,HS-grad,Married,Blue-Collar,Other,Male,41.0,0.06
3,41.0,Other/Unknown,Assoc,Separated,Blue-Collar,White,Male,37.0,0.173
4,76.0,Government,School,Married,Blue-Collar,White,Male,40.0,0.257
0,57.0,Private,Prof-school,Married,White-Collar,White,Male,34.0,0.916
1,33.0,Private,Doctorate,Married,Professional,White,Male,48.0,0.918
2,87.0,Private,Masters,Single,Professional,White,Male,46.0,0.655
3,27.0,Self-Employed,Assoc,Married,Professional,White,Female,42.0,0.716
4,38.0,Private,Assoc,Married,Professional,White,Male,72.0,0.857
0,44.0,Private,Prof-school,Married,White-Collar,Other,Female,21.0,0.883
1,21.0,Self-Employed,Prof-school,Married,Professional,Other,Female,40.0,0.823
2,34.0,Private,Doctorate,Married,White-Collar,White,Female,41.0,0.934
3,90.0,Private,Some-college,Married,White-Collar,Other,Female,40.0,0.786
4,39.0,Private,Some-college,Married,White-Collar,Other,Female,71.0,0.876
0,60.0,Private,Prof-school,Single,White-Collar,White,Male,31.0,0.682
1,36.0,Private,Prof-school,Married,Service,White,Female,16.0,0.796
2,24.0,Self-Employed,Doctorate,Married,Service,White,Female,31.0,0.824
3,35.0,Private,HS-grad,Married,Professional,White,Female,36.0,0.597
4,49.0,Private,Masters,Married,Service,White,Female,49.0,0.866
0,18.0,Private,Prof-school,Divorced,Professional,White,Female,46.0,0.126
1,48.0,Private,School,Separated,Service,White,Female,56.0,0.078
2,31.0,Private,HS-grad,Widowed,Professional,White,Female,61.0,0.214
3,65.0,Private,School,Divorced,Professional,White,Female,71.0,0.153
4,47.0,Other/Unknown,Prof-school,Single,Blue-Collar,Other,Female,63.0,0.364
0,21.0,Government,Bachelors,Divorced,White-Collar,White,Male,39.0,0.112
1,49.0,Self-Employed,School,Separated,White-Collar,White,Male,55.0,0.195
2,17.0,Government,HS-grad,Divorced,White-Collar,Other,Male,58.0,0.036
3,50.0,Government,Bachelors,Divorced,Blue-Collar,White,Male,65.0,0.433
4,90.0,Government,School,Divorced,White-Collar,White,Male,54.0,0.227
0,32.0,Self-Employed,HS-grad,Married,White-Collar,White,Male,47.0,0.642
1,49.0,Self-Employed,Doctorate,Divorced,White-Collar,White,Female,59.0,0.736
2,47.0,Government,Masters,Divorced,Professional,Other,Male,60.0,0.691
3,74.0,Private,HS-grad,Married,White-Collar,White,Male,61.0,0.769
4,46.0,Self-Employed,Prof-school,Divorced,White-Collar,White,Male,82.0,0.867
0,21.0,Private,Some-college,Married,Service,White,Male,11.0,0.099
1,44.0,Self-Employed,Some-college,Separated,Service,White,Male,36.0,0.238
2,17.0,Private,Some-college,Married,Other/Unknown,White,Male,40.0,0.124
3,43.0,Other/Unknown,Some-college,Divorced,Service,White,Male,50.0,0.282
4,64.0,Private,School,Married,Service,Other,Male,40.0,0.308
0,73.0,Private,Doctorate,Married,White-Collar,White,Male,25.0,0.905
1,44.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Female,40.0,0.821
2,45.0,Private,Masters,Married,Blue-Collar,Other,Male,40.0,0.765
3,90.0,Private,Bachelors,Married,Professional,White,Male,40.0,0.806
4,46.0,Private,Prof-school,Married,Blue-Collar,White,Male,62.0,0.894
0,20.0,Private,Assoc,Single,Service,White,Male,13.0,0.016
1,17.0,Private,Assoc,Separated,Service,White,Male,38.0,0.034
2,31.0,Private,School,Married,Other/Unknown,Other,Male,40.0,0.122
3,38.0,Private,Assoc,Divorced,Blue-Collar,White,Male,51.0,0.256
4,52.0,Other/Unknown,School,Married,Service,White,Male,41.0,0.257
0,26.0,Private,HS-grad,Married,White-Collar,White,Male,26.0,0.253
1,41.0,Private,HS-grad,Widowed,Service,White,Male,44.0,0.24
2,17.0,Private,HS-grad,Married,White-Collar,White,Male,62.0,0.269
3,41.0,Other/Unknown,HS-grad,Separated,Blue-Collar,White,Male,53.0,0.142
4,49.0,Private,School,Single,White-Collar,Other,Male,47.0,0.17
0,50.0,Private,Masters,Married,Professional,White,Male,25.0,0.836
1,34.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Male,36.0,0.791
2,46.0,Private,HS-grad,Married,White-Collar,White,Female,44.0,0.695
3,88.0,Private,Prof-school,Married,Blue-Collar,White,Male,40.0,0.842
4,35.0,Private,Masters,Married,Blue-Collar,White,Male,66.0,0.87
0,17.0,Private,School,Married,Sales,White,Male,10.0,0.018
1,17.0,Private,Bachelors,Married,Other/Unknown,White,Male,35.0,0.21
2,33.0,Other/Unknown,HS-grad,Married,Sales,Other,Male,40.0,0.287
3,17.0,Private,Bachelors,Divorced,Sales,White,Male,42.0,0.053
4,31.0,Private,School,Married,Sales,White,Male,53.0,0.242
0,30.0,Other/Unknown,Masters,Married,White-Collar,White,Female,42.0,0.837
1,53.0,Other/Unknown,Prof-school,Married,Other/Unknown,White,Male,24.0,0.768
2,23.0,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,39.0,0.778
3,90.0,Other/Unknown,Masters,Married,Other/Unknown,White,Male,40.0,0.791
4,35.0,Other/Unknown,Doctorate,Married,Other/Unknown,White,Male,59.0,0.887
0,47.0,Private,Doctorate,Married,Blue-Collar,White,Male,21.0,0.77
1,36.0,Government,Prof-school,Married,Blue-Collar,White,Female,40.0,0.825
2,78.0,Private,Masters,Married,Blue-Collar,Other,Male,40.0,0.775
3,49.0,Private,HS-grad,Married,Professional,White,Male,42.0,0.618
4,47.0,Private,Doctorate,Married,Blue-Collar,White,Male,65.0,0.905
0,42.0,Private,School,Divorced,Professional,White,Male,22.0,0.086
1,17.0,Private,Some-college,Married,Professional,White,Male,38.0,0.188
2,42.0,Private,HS-grad,Single,Other/Unknown,White,Male,45.0,0.168
3,42.0,Private,School,Separated,Professional,White,Male,63.0,0.223
4,45.0,Other/Unknown,School,Married,Blue-Collar,Other,Male,45.0,0.204
0,58.0,Private,Prof-school,Divorced,White-Collar,White,Male,52.0,0.8
1,88.0,Private,Doctorate,Divorced,Service,White,Male,60.0,0.741
2,39.0,Private,Doctorate,Married,Professional,White,Female,56.0,0.942
3,37.0,Self-Employed,Some-college,Married,Service,White,Male,62.0,0.716
4,52.0,Private,Masters,Divorced,Service,White,Male,84.0,0.769
0,41.0,Private,Doctorate,Married,Professional,White,Male,25.0,0.878
1,73.0,Private,Prof-school,Married,Blue-Collar,White,Female,41.0,0.852
2,58.0,Private,Masters,Married,Sales,Other,Male,42.0,0.855
3,26.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Male,40.0,0.786
4,36.0,Private,HS-grad,Married,White-Collar,White,Male,59.0,0.736
0,83.0,Private,Prof-school,Divorced,White-Collar,White,Male,38.0,0.75
1,51.0,Private,Doctorate,Married,White-Collar,White,Female,31.0,0.92
2,22.0,Self-Employed,Masters,Married,Service,White,Female,40.0,0.801
3,40.0,Private,Some-college,Married,White-Collar,White,Female,48.0,0.82
4,39.0,Private,Prof-school,Divorced,White-Collar,White,Female,63.0,0.672
0,17.0,Private,HS-grad,Married,White-Collar,White,Female,41.0,0.234
1,53.0,Self-Employed,HS-grad,Separated,Service,White,Female,40.0,0.112
2,53.0,Private,HS-grad,Single,White-Collar,Other,Female,53.0,0.17
3,53.0,Private,HS-grad,Divorced,Blue-Collar,White,Female,26.0,0.047
4,65.0,Private,School,Single,White-Collar,White,Male,40.0,0.166
0,17.0,Self-Employed,Some-college,Married,White-Collar,White,Male,50.0,0.422
1,50.0,Self-Employed,Some-college,Separated,Service,White,Male,38.0,0.249
2,49.0,Other/Unknown,Some-college,Widowed,White-Collar,White,Female,49.0,0.292
3,49.0,Self-Employed,Some-college,Divorced,Blue-Collar,White,Male,57.0,0.295
4,66.0,Self-Employed,School,Single,White-Collar,Other,Male,51.0,0.158
0,64.0,Other/Unknown,Prof-school,Single,White-Collar,White,Male,42.0,0.661
1,49.0,Other/Unknown,Doctorate,Married,Other/Unknown,White,Male,33.0,0.812
2,36.0,Self-Employed,Some-college,Married,Professional,White,Female,40.0,0.709
3,25.0,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,47.0,0.815
4,53.0,Other/Unknown,Some-college,Married,Other/Unknown,White,Male,60.0,0.691
0,58.0,Private,Prof-school,Single,White-Collar,White,Male,29.0,0.671
1,24.0,Private,Doctorate,Married,Professional,White,Female,34.0,0.807
2,90.0,Private,Some-college,Married,Professional,White,Male,36.0,0.734
3,36.0,Self-Employed,Doctorate,Married,Professional,White,Male,20.0,0.837
4,50.0,Private,Masters,Single,Professional,White,Male,53.0,0.678
0,56.0,Private,Prof-school,Separated,White-Collar,Other,Male,40.0,0.718
1,46.0,Private,Doctorate,Married,Sales,Other,Female,40.0,0.895
2,24.0,Self-Employed,Bachelors,Married,Professional,Other,Female,41.0,0.749
3,90.0,Private,Bachelors,Married,Sales,Other,Female,40.0,0.774
4,46.0,Private,Bachelors,Married,Sales,Other,Female,66.0,0.855
0,19.0,Self-Employed,School,Married,Sales,White,Male,43.0,0.12
1,17.0,Self-Employed,Bachelors,Widowed,Sales,White,Male,67.0,0.311
2,17.0,Other/Unknown,HS-grad,Single,Sales,White,Male,75.0,0.025
3,29.0,Self-Employed,School,Separated,Other/Unknown,White,Male,70.0,0.101
4,40.0,Self-Employed,Bachelors,Single,Blue-Collar,Other,Male,70.0,0.377
0,69.0,Private,Prof-school,Single,White-Collar,White,Male,39.0,0.725
1,43.0,Private,Doctorate,Married,Professional,White,Male,30.0,0.891
2,47.0,Private,Some-college,Married,Sales,White,Female,42.0,0.732
3,28.0,Self-Employed,Doctorate,Married,Blue-Collar,White,Male,41.0,0.809
4,51.0,Private,Masters,Married,Blue-Collar,White,Male,60.0,0.856
0,25.0,Private,Some-college,Married,Professional,White,Male,20.0,0.247
